Epoch: [0][0/2639], lr: 0.02000	Time 26.634 (26.634)	Data 3.777 (3.777)	Loss 5.1582 (5.1582)	Prec@1 0.000 (0.000)	Prec@5 4.688 (4.688)
Epoch: [0][340/2639], lr: 0.02000	Time 0.542 (0.623)	Data 0.000 (0.011)	Loss 4.8801 (5.0461)	Prec@1 6.250 (1.915)	Prec@5 15.625 (8.747)
Epoch: [0][360/2639], lr: 0.02000	Time 0.541 (0.619)	Data 0.000 (0.011)	Loss 4.7507 (5.0398)	Prec@1 6.250 (1.922)	Prec@5 14.062 (8.782)
Epoch: [0][380/2639], lr: 0.02000	Time 0.570 (0.616)	Data 0.000 (0.010)	Loss 4.9261 (5.0322)	Prec@1 1.562 (1.911)	Prec@5 7.812 (8.895)
Epoch: [0][400/2639], lr: 0.02000	Time 0.543 (0.612)	Data 0.000 (0.010)	Loss 4.8398 (5.0252)	Prec@1 1.562 (1.921)	Prec@5 7.812 (8.985)
Epoch: [0][420/2639], lr: 0.02000	Time 0.543 (0.609)	Data 0.000 (0.009)	Loss 4.8835 (5.0185)	Prec@1 3.125 (1.948)	Prec@5 14.062 (9.130)
Epoch: [0][440/2639], lr: 0.02000	Time 0.542 (0.606)	Data 0.000 (0.009)	Loss 4.8755 (5.0132)	Prec@1 6.250 (1.959)	Prec@5 14.062 (9.240)
Epoch: [0][460/2639], lr: 0.02000	Time 0.542 (0.604)	Data 0.000 (0.008)	Loss 4.7382 (5.0050)	Prec@1 9.375 (2.020)	Prec@5 15.625 (9.355)
Epoch: [0][480/2639], lr: 0.02000	Time 0.542 (0.601)	Data 0.000 (0.008)	Loss 4.9598 (4.9996)	Prec@1 3.125 (2.050)	Prec@5 7.812 (9.437)
Epoch: [0][500/2639], lr: 0.02000	Time 0.543 (0.599)	Data 0.000 (0.008)	Loss 4.8820 (4.9951)	Prec@1 1.562 (2.062)	Prec@5 12.500 (9.497)
Epoch: [0][520/2639], lr: 0.02000	Time 0.543 (0.597)	Data 0.000 (0.008)	Loss 4.9597 (4.9909)	Prec@1 3.125 (2.069)	Prec@5 9.375 (9.561)
Epoch: [0][540/2639], lr: 0.02000	Time 0.544 (0.595)	Data 0.000 (0.007)	Loss 4.7720 (4.9857)	Prec@1 3.125 (2.062)	Prec@5 15.625 (9.595)
Epoch: [0][560/2639], lr: 0.02000	Time 0.544 (0.593)	Data 0.000 (0.007)	Loss 4.8925 (4.9811)	Prec@1 0.000 (2.089)	Prec@5 1.562 (9.665)
Epoch: [0][580/2639], lr: 0.02000	Time 0.545 (0.592)	Data 0.000 (0.007)	Loss 4.9357 (4.9760)	Prec@1 3.125 (2.130)	Prec@5 6.250 (9.773)
Epoch: [0][600/2639], lr: 0.02000	Time 0.543 (0.590)	Data 0.000 (0.007)	Loss 4.8604 (4.9706)	Prec@1 4.688 (2.160)	Prec@5 14.062 (9.895)
Epoch: [0][620/2639], lr: 0.02000	Time 0.583 (0.589)	Data 0.000 (0.006)	Loss 4.8855 (4.9656)	Prec@1 1.562 (2.197)	Prec@5 12.500 (10.009)
Epoch: [0][640/2639], lr: 0.02000	Time 0.543 (0.588)	Data 0.000 (0.006)	Loss 4.9477 (4.9606)	Prec@1 4.688 (2.226)	Prec@5 14.062 (10.079)
Epoch: [0][660/2639], lr: 0.02000	Time 0.541 (0.586)	Data 0.000 (0.006)	Loss 4.7713 (4.9564)	Prec@1 6.250 (2.253)	Prec@5 18.750 (10.157)
Epoch: [0][680/2639], lr: 0.02000	Time 0.583 (0.585)	Data 0.000 (0.006)	Loss 4.8073 (4.9510)	Prec@1 3.125 (2.281)	Prec@5 10.938 (10.268)
Epoch: [0][700/2639], lr: 0.02000	Time 0.543 (0.584)	Data 0.000 (0.006)	Loss 4.8397 (4.9460)	Prec@1 0.000 (2.305)	Prec@5 6.250 (10.338)
Epoch: [0][720/2639], lr: 0.02000	Time 0.542 (0.583)	Data 0.000 (0.005)	Loss 4.7661 (4.9410)	Prec@1 1.562 (2.319)	Prec@5 9.375 (10.452)
Epoch: [0][740/2639], lr: 0.02000	Time 0.585 (0.582)	Data 0.000 (0.005)	Loss 4.7600 (4.9380)	Prec@1 1.562 (2.338)	Prec@5 14.062 (10.505)
Epoch: [0][760/2639], lr: 0.02000	Time 0.544 (0.581)	Data 0.000 (0.005)	Loss 4.6604 (4.9324)	Prec@1 3.125 (2.367)	Prec@5 17.188 (10.646)
Epoch: [0][780/2639], lr: 0.02000	Time 0.543 (0.580)	Data 0.000 (0.005)	Loss 4.7410 (4.9270)	Prec@1 4.688 (2.405)	Prec@5 15.625 (10.761)
Epoch: [0][800/2639], lr: 0.02000	Time 0.543 (0.579)	Data 0.000 (0.005)	Loss 4.7198 (4.9219)	Prec@1 1.562 (2.440)	Prec@5 9.375 (10.889)
Epoch: [0][820/2639], lr: 0.02000	Time 0.543 (0.579)	Data 0.000 (0.005)	Loss 4.7838 (4.9179)	Prec@1 6.250 (2.480)	Prec@5 20.312 (11.012)
Epoch: [0][840/2639], lr: 0.02000	Time 0.544 (0.578)	Data 0.000 (0.005)	Loss 4.6758 (4.9127)	Prec@1 6.250 (2.536)	Prec@5 14.062 (11.090)
Epoch: [0][860/2639], lr: 0.02000	Time 0.545 (0.577)	Data 0.000 (0.005)	Loss 4.4571 (4.9063)	Prec@1 6.250 (2.588)	Prec@5 21.875 (11.250)
Epoch: [0][880/2639], lr: 0.02000	Time 0.543 (0.577)	Data 0.000 (0.005)	Loss 4.5670 (4.8995)	Prec@1 7.812 (2.637)	Prec@5 18.750 (11.411)
Epoch: [0][900/2639], lr: 0.02000	Time 0.544 (0.576)	Data 0.000 (0.004)	Loss 4.6656 (4.8935)	Prec@1 4.688 (2.695)	Prec@5 17.188 (11.543)
Epoch: [0][920/2639], lr: 0.02000	Time 0.542 (0.575)	Data 0.000 (0.004)	Loss 4.4826 (4.8870)	Prec@1 6.250 (2.760)	Prec@5 21.875 (11.704)
Epoch: [0][940/2639], lr: 0.02000	Time 0.542 (0.575)	Data 0.000 (0.004)	Loss 4.5582 (4.8821)	Prec@1 4.688 (2.788)	Prec@5 18.750 (11.842)
Epoch: [0][960/2639], lr: 0.02000	Time 0.545 (0.574)	Data 0.000 (0.004)	Loss 4.2153 (4.8762)	Prec@1 10.938 (2.855)	Prec@5 32.812 (11.983)
Epoch: [0][980/2639], lr: 0.02000	Time 0.544 (0.574)	Data 0.000 (0.004)	Loss 4.4282 (4.8692)	Prec@1 7.812 (2.939)	Prec@5 21.875 (12.151)
Epoch: [0][1000/2639], lr: 0.02000	Time 0.543 (0.573)	Data 0.000 (0.004)	Loss 4.5140 (4.8615)	Prec@1 4.688 (3.009)	Prec@5 20.312 (12.338)
Epoch: [0][1020/2639], lr: 0.02000	Time 0.582 (0.573)	Data 0.000 (0.004)	Loss 4.5449 (4.8548)	Prec@1 10.938 (3.096)	Prec@5 21.875 (12.521)
Epoch: [0][1040/2639], lr: 0.02000	Time 0.545 (0.572)	Data 0.000 (0.004)	Loss 4.4718 (4.8489)	Prec@1 9.375 (3.163)	Prec@5 18.750 (12.676)
Epoch: [0][1060/2639], lr: 0.02000	Time 0.543 (0.572)	Data 0.000 (0.004)	Loss 4.4989 (4.8442)	Prec@1 1.562 (3.205)	Prec@5 26.562 (12.809)
Epoch: [0][1080/2639], lr: 0.02000	Time 0.545 (0.571)	Data 0.000 (0.004)	Loss 4.6246 (4.8375)	Prec@1 4.688 (3.270)	Prec@5 20.312 (12.996)
Epoch: [0][1100/2639], lr: 0.02000	Time 0.580 (0.571)	Data 0.000 (0.004)	Loss 4.5454 (4.8324)	Prec@1 6.250 (3.338)	Prec@5 28.125 (13.153)
Epoch: [0][1120/2639], lr: 0.02000	Time 0.543 (0.571)	Data 0.000 (0.004)	Loss 4.5212 (4.8262)	Prec@1 1.562 (3.395)	Prec@5 17.188 (13.286)
Epoch: [0][1140/2639], lr: 0.02000	Time 0.544 (0.570)	Data 0.000 (0.004)	Loss 4.4529 (4.8183)	Prec@1 9.375 (3.480)	Prec@5 25.000 (13.519)
Epoch: [0][1160/2639], lr: 0.02000	Time 0.554 (0.570)	Data 0.000 (0.004)	Loss 4.5310 (4.8122)	Prec@1 4.688 (3.531)	Prec@5 17.188 (13.675)
Epoch: [0][1180/2639], lr: 0.02000	Time 0.543 (0.570)	Data 0.000 (0.003)	Loss 4.3494 (4.8052)	Prec@1 10.938 (3.621)	Prec@5 37.500 (13.889)
Epoch: [0][1200/2639], lr: 0.02000	Time 0.544 (0.569)	Data 0.000 (0.003)	Loss 4.4510 (4.7989)	Prec@1 4.688 (3.682)	Prec@5 20.312 (14.060)
Epoch: [0][1220/2639], lr: 0.02000	Time 0.545 (0.569)	Data 0.000 (0.003)	Loss 4.3809 (4.7931)	Prec@1 9.375 (3.755)	Prec@5 23.438 (14.219)
Epoch: [0][1240/2639], lr: 0.02000	Time 0.544 (0.569)	Data 0.000 (0.003)	Loss 4.3668 (4.7864)	Prec@1 7.812 (3.838)	Prec@5 28.125 (14.405)
Epoch: [0][1260/2639], lr: 0.02000	Time 0.562 (0.568)	Data 0.000 (0.003)	Loss 4.5763 (4.7797)	Prec@1 4.688 (3.917)	Prec@5 18.750 (14.595)
Epoch: [0][1280/2639], lr: 0.02000	Time 0.543 (0.568)	Data 0.000 (0.003)	Loss 4.1572 (4.7730)	Prec@1 6.250 (4.001)	Prec@5 21.875 (14.772)
Epoch: [0][1300/2639], lr: 0.02000	Time 0.544 (0.567)	Data 0.000 (0.003)	Loss 4.3477 (4.7666)	Prec@1 9.375 (4.065)	Prec@5 26.562 (14.954)
Epoch: [0][1320/2639], lr: 0.02000	Time 0.543 (0.567)	Data 0.000 (0.003)	Loss 4.2940 (4.7599)	Prec@1 14.062 (4.148)	Prec@5 31.250 (15.150)
Epoch: [0][1340/2639], lr: 0.02000	Time 0.572 (0.567)	Data 0.000 (0.003)	Loss 4.0770 (4.7538)	Prec@1 18.750 (4.231)	Prec@5 39.062 (15.316)
Epoch: [0][1360/2639], lr: 0.02000	Time 0.543 (0.567)	Data 0.000 (0.003)	Loss 4.0606 (4.7469)	Prec@1 14.062 (4.302)	Prec@5 34.375 (15.504)
Epoch: [0][1380/2639], lr: 0.02000	Time 0.542 (0.566)	Data 0.000 (0.003)	Loss 4.0990 (4.7393)	Prec@1 9.375 (4.387)	Prec@5 28.125 (15.713)
Epoch: [0][1400/2639], lr: 0.02000	Time 0.544 (0.566)	Data 0.000 (0.003)	Loss 4.6155 (4.7328)	Prec@1 7.812 (4.472)	Prec@5 23.438 (15.898)
Epoch: [0][1420/2639], lr: 0.02000	Time 0.577 (0.566)	Data 0.000 (0.003)	Loss 4.2810 (4.7267)	Prec@1 7.812 (4.551)	Prec@5 21.875 (16.069)
Epoch: [0][1440/2639], lr: 0.02000	Time 0.545 (0.566)	Data 0.000 (0.003)	Loss 4.4404 (4.7207)	Prec@1 6.250 (4.618)	Prec@5 29.688 (16.212)
Epoch: [0][1460/2639], lr: 0.02000	Time 0.572 (0.565)	Data 0.000 (0.003)	Loss 3.8500 (4.7135)	Prec@1 15.625 (4.698)	Prec@5 45.312 (16.419)
Epoch: [0][1480/2639], lr: 0.02000	Time 0.543 (0.565)	Data 0.000 (0.003)	Loss 3.9524 (4.7059)	Prec@1 14.062 (4.793)	Prec@5 34.375 (16.601)
Epoch: [0][1500/2639], lr: 0.02000	Time 0.545 (0.565)	Data 0.000 (0.003)	Loss 4.3028 (4.6994)	Prec@1 10.938 (4.876)	Prec@5 32.812 (16.770)
Epoch: [0][1520/2639], lr: 0.02000	Time 0.545 (0.565)	Data 0.000 (0.003)	Loss 3.9345 (4.6931)	Prec@1 15.625 (4.940)	Prec@5 39.062 (16.946)
Epoch: [0][1540/2639], lr: 0.02000	Time 0.544 (0.564)	Data 0.000 (0.003)	Loss 4.3428 (4.6863)	Prec@1 7.812 (5.030)	Prec@5 21.875 (17.126)
Epoch: [0][1560/2639], lr: 0.02000	Time 0.544 (0.564)	Data 0.000 (0.003)	Loss 4.1393 (4.6788)	Prec@1 10.938 (5.122)	Prec@5 31.250 (17.315)
Epoch: [0][1580/2639], lr: 0.02000	Time 0.543 (0.564)	Data 0.000 (0.003)	Loss 4.0172 (4.6708)	Prec@1 12.500 (5.222)	Prec@5 35.938 (17.532)
Epoch: [0][1600/2639], lr: 0.02000	Time 0.551 (0.564)	Data 0.000 (0.003)	Loss 3.8636 (4.6639)	Prec@1 17.188 (5.305)	Prec@5 39.062 (17.712)
Epoch: [0][1620/2639], lr: 0.02000	Time 0.544 (0.564)	Data 0.000 (0.003)	Loss 4.3718 (4.6576)	Prec@1 10.938 (5.374)	Prec@5 31.250 (17.861)
Epoch: [0][1640/2639], lr: 0.02000	Time 0.543 (0.564)	Data 0.000 (0.003)	Loss 4.3201 (4.6505)	Prec@1 10.938 (5.477)	Prec@5 32.812 (18.046)
Epoch: [0][1660/2639], lr: 0.02000	Time 0.578 (0.563)	Data 0.000 (0.003)	Loss 3.8512 (4.6423)	Prec@1 14.062 (5.577)	Prec@5 32.812 (18.252)
Epoch: [0][1680/2639], lr: 0.02000	Time 0.543 (0.563)	Data 0.000 (0.003)	Loss 4.5523 (4.6354)	Prec@1 12.500 (5.672)	Prec@5 23.438 (18.434)
Epoch: [0][1700/2639], lr: 0.02000	Time 0.542 (0.563)	Data 0.000 (0.002)	Loss 4.1284 (4.6284)	Prec@1 14.062 (5.765)	Prec@5 26.562 (18.609)
Epoch: [0][1720/2639], lr: 0.02000	Time 0.543 (0.563)	Data 0.000 (0.002)	Loss 3.9483 (4.6210)	Prec@1 15.625 (5.861)	Prec@5 35.938 (18.804)
Epoch: [0][1740/2639], lr: 0.02000	Time 0.543 (0.563)	Data 0.000 (0.002)	Loss 3.6711 (4.6134)	Prec@1 14.062 (5.961)	Prec@5 46.875 (19.015)
Epoch: [0][1760/2639], lr: 0.02000	Time 0.549 (0.562)	Data 0.000 (0.002)	Loss 3.6453 (4.6061)	Prec@1 18.750 (6.055)	Prec@5 46.875 (19.197)
Epoch: [0][1780/2639], lr: 0.02000	Time 0.544 (0.562)	Data 0.000 (0.002)	Loss 3.7829 (4.5984)	Prec@1 14.062 (6.155)	Prec@5 37.500 (19.396)
Epoch: [0][1800/2639], lr: 0.02000	Time 0.544 (0.562)	Data 0.000 (0.002)	Loss 4.2287 (4.5914)	Prec@1 12.500 (6.256)	Prec@5 31.250 (19.597)
Epoch: [0][1820/2639], lr: 0.02000	Time 0.543 (0.562)	Data 0.000 (0.002)	Loss 4.0117 (4.5846)	Prec@1 18.750 (6.330)	Prec@5 37.500 (19.764)
Epoch: [0][1840/2639], lr: 0.02000	Time 0.543 (0.562)	Data 0.000 (0.002)	Loss 4.2254 (4.5774)	Prec@1 12.500 (6.426)	Prec@5 34.375 (19.960)
Epoch: [0][1860/2639], lr: 0.02000	Time 0.543 (0.562)	Data 0.000 (0.002)	Loss 3.9307 (4.5712)	Prec@1 21.875 (6.511)	Prec@5 39.062 (20.126)
Epoch: [0][1880/2639], lr: 0.02000	Time 0.545 (0.561)	Data 0.000 (0.002)	Loss 3.6548 (4.5641)	Prec@1 17.188 (6.602)	Prec@5 45.312 (20.318)
Epoch: [0][1900/2639], lr: 0.02000	Time 0.583 (0.561)	Data 0.000 (0.002)	Loss 3.7668 (4.5575)	Prec@1 17.188 (6.705)	Prec@5 34.375 (20.481)
Epoch: [0][1920/2639], lr: 0.02000	Time 0.544 (0.561)	Data 0.000 (0.002)	Loss 3.8776 (4.5508)	Prec@1 10.938 (6.798)	Prec@5 34.375 (20.651)
Epoch: [0][1940/2639], lr: 0.02000	Time 0.544 (0.561)	Data 0.000 (0.002)	Loss 4.0101 (4.5443)	Prec@1 17.188 (6.896)	Prec@5 29.688 (20.830)
Epoch: [0][1960/2639], lr: 0.02000	Time 0.543 (0.561)	Data 0.000 (0.002)	Loss 4.2298 (4.5377)	Prec@1 7.812 (6.983)	Prec@5 31.250 (20.995)
Epoch: [0][1980/2639], lr: 0.02000	Time 0.554 (0.561)	Data 0.000 (0.002)	Loss 3.8660 (4.5303)	Prec@1 20.312 (7.108)	Prec@5 35.938 (21.192)
Epoch: [0][2000/2639], lr: 0.02000	Time 0.543 (0.561)	Data 0.000 (0.002)	Loss 4.2722 (4.5235)	Prec@1 6.250 (7.200)	Prec@5 28.125 (21.364)
Epoch: [0][2020/2639], lr: 0.02000	Time 0.545 (0.561)	Data 0.000 (0.002)	Loss 3.3414 (4.5162)	Prec@1 18.750 (7.300)	Prec@5 48.438 (21.518)
Epoch: [0][2040/2639], lr: 0.02000	Time 0.546 (0.561)	Data 0.000 (0.002)	Loss 3.9007 (4.5091)	Prec@1 17.188 (7.408)	Prec@5 37.500 (21.704)
Epoch: [0][2060/2639], lr: 0.02000	Time 0.583 (0.560)	Data 0.000 (0.002)	Loss 3.4661 (4.5017)	Prec@1 23.438 (7.513)	Prec@5 53.125 (21.901)
Epoch: [0][2080/2639], lr: 0.02000	Time 0.544 (0.560)	Data 0.000 (0.002)	Loss 3.7479 (4.4951)	Prec@1 15.625 (7.601)	Prec@5 39.062 (22.058)
Epoch: [0][2100/2639], lr: 0.02000	Time 0.544 (0.560)	Data 0.000 (0.002)	Loss 3.9075 (4.4889)	Prec@1 9.375 (7.691)	Prec@5 29.688 (22.209)
Epoch: [0][2120/2639], lr: 0.02000	Time 0.543 (0.560)	Data 0.000 (0.002)	Loss 3.6697 (4.4819)	Prec@1 17.188 (7.787)	Prec@5 45.312 (22.373)
Epoch: [0][2140/2639], lr: 0.02000	Time 0.555 (0.560)	Data 0.000 (0.002)	Loss 3.6821 (4.4755)	Prec@1 18.750 (7.875)	Prec@5 40.625 (22.527)
Epoch: [0][2160/2639], lr: 0.02000	Time 0.542 (0.560)	Data 0.000 (0.002)	Loss 4.0622 (4.4693)	Prec@1 10.938 (7.952)	Prec@5 31.250 (22.687)
Epoch: [0][2180/2639], lr: 0.02000	Time 0.542 (0.560)	Data 0.000 (0.002)	Loss 3.7219 (4.4628)	Prec@1 10.938 (8.052)	Prec@5 40.625 (22.856)
Epoch: [0][2200/2639], lr: 0.02000	Time 0.543 (0.560)	Data 0.000 (0.002)	Loss 3.8834 (4.4561)	Prec@1 20.312 (8.145)	Prec@5 40.625 (23.029)
Epoch: [0][2220/2639], lr: 0.02000	Time 0.543 (0.560)	Data 0.000 (0.002)	Loss 4.0176 (4.4494)	Prec@1 12.500 (8.241)	Prec@5 37.500 (23.212)
Epoch: [0][2240/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.5900 (4.4425)	Prec@1 26.562 (8.347)	Prec@5 45.312 (23.391)
Epoch: [0][2260/2639], lr: 0.02000	Time 0.544 (0.559)	Data 0.000 (0.002)	Loss 3.7024 (4.4360)	Prec@1 20.312 (8.448)	Prec@5 45.312 (23.556)
Epoch: [0][2280/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.4220 (4.4286)	Prec@1 18.750 (8.557)	Prec@5 46.875 (23.755)
Epoch: [0][2300/2639], lr: 0.02000	Time 0.542 (0.559)	Data 0.000 (0.002)	Loss 3.8047 (4.4222)	Prec@1 15.625 (8.653)	Prec@5 45.312 (23.929)
Epoch: [0][2320/2639], lr: 0.02000	Time 0.566 (0.559)	Data 0.000 (0.002)	Loss 3.5346 (4.4149)	Prec@1 23.438 (8.763)	Prec@5 48.438 (24.109)
Epoch: [0][2340/2639], lr: 0.02000	Time 0.585 (0.559)	Data 0.000 (0.002)	Loss 3.7106 (4.4086)	Prec@1 15.625 (8.838)	Prec@5 39.062 (24.268)
Epoch: [0][2360/2639], lr: 0.02000	Time 0.550 (0.559)	Data 0.000 (0.002)	Loss 3.8227 (4.4027)	Prec@1 17.188 (8.924)	Prec@5 40.625 (24.412)
Epoch: [0][2380/2639], lr: 0.02000	Time 0.544 (0.559)	Data 0.000 (0.002)	Loss 3.6286 (4.3963)	Prec@1 20.312 (9.023)	Prec@5 42.188 (24.573)
Epoch: [0][2400/2639], lr: 0.02000	Time 0.544 (0.559)	Data 0.000 (0.002)	Loss 3.8230 (4.3901)	Prec@1 15.625 (9.121)	Prec@5 40.625 (24.738)
Epoch: [0][2420/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.2252 (4.3841)	Prec@1 29.688 (9.206)	Prec@5 45.312 (24.890)
Epoch: [0][2440/2639], lr: 0.02000	Time 0.544 (0.559)	Data 0.000 (0.002)	Loss 3.4973 (4.3782)	Prec@1 20.312 (9.287)	Prec@5 46.875 (25.044)
Epoch: [0][2460/2639], lr: 0.02000	Time 0.587 (0.559)	Data 0.000 (0.002)	Loss 3.3899 (4.3725)	Prec@1 20.312 (9.369)	Prec@5 54.688 (25.192)
Epoch: [0][2480/2639], lr: 0.02000	Time 0.581 (0.559)	Data 0.000 (0.002)	Loss 3.7412 (4.3665)	Prec@1 20.312 (9.458)	Prec@5 40.625 (25.333)
Epoch: [0][2500/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.5674 (4.3611)	Prec@1 14.062 (9.524)	Prec@5 46.875 (25.467)
Epoch: [0][2520/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.6663 (4.3549)	Prec@1 23.438 (9.628)	Prec@5 45.312 (25.624)
Epoch: [0][2540/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.1060 (4.3481)	Prec@1 35.938 (9.727)	Prec@5 54.688 (25.785)
Epoch: [0][2560/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.6187 (4.3419)	Prec@1 21.875 (9.814)	Prec@5 48.438 (25.935)
Epoch: [0][2580/2639], lr: 0.02000	Time 0.615 (0.559)	Data 0.000 (0.002)	Loss 3.8873 (4.3358)	Prec@1 9.375 (9.912)	Prec@5 39.062 (26.086)
Epoch: [0][2600/2639], lr: 0.02000	Time 0.543 (0.559)	Data 0.000 (0.002)	Loss 3.4547 (4.3297)	Prec@1 25.000 (10.010)	Prec@5 53.125 (26.242)
Epoch: [0][2620/2639], lr: 0.02000	Time 0.542 (0.558)	Data 0.000 (0.002)	Loss 3.6745 (4.3231)	Prec@1 14.062 (10.105)	Prec@5 43.750 (26.396)
Test: [0/388]	Time 5.929 (5.929)	Loss 3.4698 (3.4698)	Prec@1 20.312 (20.312)	Prec@5 46.875 (46.875)
Test: [20/388]	Time 0.192 (0.495)	Loss 3.8549 (3.7283)	Prec@1 15.625 (18.229)	Prec@5 42.188 (43.378)
Test: [40/388]	Time 0.194 (0.348)	Loss 3.7278 (3.6702)	Prec@1 17.188 (19.588)	Prec@5 37.500 (44.169)
Test: [60/388]	Time 0.144 (0.297)	Loss 4.0797 (3.6965)	Prec@1 14.062 (19.134)	Prec@5 35.938 (42.879)
Test: [80/388]	Time 0.193 (0.273)	Loss 3.9229 (3.7136)	Prec@1 21.875 (19.039)	Prec@5 35.938 (43.036)
Test: [100/388]	Time 0.191 (0.259)	Loss 4.0962 (3.7451)	Prec@1 10.938 (18.642)	Prec@5 32.812 (42.404)
Test: [120/388]	Time 0.212 (0.249)	Loss 3.6480 (3.7511)	Prec@1 20.312 (18.763)	Prec@5 46.875 (42.291)
Test: [140/388]	Time 0.194 (0.241)	Loss 3.5719 (3.7403)	Prec@1 17.188 (18.695)	Prec@5 48.438 (42.498)
Test: [160/388]	Time 0.144 (0.236)	Loss 3.8710 (3.7282)	Prec@1 23.438 (18.876)	Prec@5 37.500 (42.721)
Test: [180/388]	Time 0.194 (0.231)	Loss 3.3362 (3.7211)	Prec@1 23.438 (19.069)	Prec@5 40.625 (42.714)
Test: [200/388]	Time 0.195 (0.228)	Loss 3.8873 (3.7232)	Prec@1 21.875 (19.076)	Prec@5 40.625 (42.755)
Test: [220/388]	Time 0.144 (0.224)	Loss 4.0791 (3.7249)	Prec@1 9.375 (18.997)	Prec@5 32.812 (42.668)
Test: [240/388]	Time 0.193 (0.222)	Loss 3.9300 (3.7226)	Prec@1 17.188 (19.042)	Prec@5 45.312 (42.661)
Test: [260/388]	Time 0.243 (0.220)	Loss 3.3410 (3.7268)	Prec@1 21.875 (18.900)	Prec@5 51.562 (42.571)
Test: [280/388]	Time 0.193 (0.218)	Loss 4.1771 (3.7331)	Prec@1 15.625 (18.728)	Prec@5 31.250 (42.293)
Test: [300/388]	Time 0.192 (0.217)	Loss 3.9587 (3.7339)	Prec@1 10.938 (18.729)	Prec@5 43.750 (42.271)
